timestamp,upward_downward
122400,14705.84016289928
122700,14809.749709478012
123000,16739.885644100665
123300,15690.3862118841
123600,14782.207323636789
123900,14770.849849987953
124200,14836.462665290903
124500,14998.78937935156
124800,14824.453025383636
125100,15793.158337891207
125400,14833.620777109745
125700,15320.697338592818
126000,15489.756292384956
126300,15501.131129254929
126600,15851.386989393135
126900,16044.452969020402
127200,16123.645322764174
127500,16663.435389330774
127800,16752.662617854025
128100,16594.960328805864
128400,15465.09244252387
128700,15514.539474801048
129000,16499.842628694903
129300,16584.475865404176
129600,16273.997495779287
129900,16748.804853859787
130200,16452.268809505982
130500,15542.245523766987
130800,16751.050810502173
131100,17024.145618683626
131400,17774.602329634836
131700,17937.41874735848
132000,16841.152869098027
132300,17406.724290267306
132600,17151.893769167113
132900,17462.820749954983
133200,16680.146074425364
133500,16523.576184674843
133800,17608.053210635397
134100,17598.11961581403
134400,16486.908246699266
134700,17774.938302707604
135000,17129.660252684876
135300,17537.62245541258
135600,17914.147357524667
135900,17471.279246172828
136200,17655.10108441865
136500,18180.57814426014
136800,17433.23909895979
137100,18720.58683190588
137400,17207.1252442455
137700,17695.17257268533
138000,18543.471532142557
138300,17487.964382154336
138600,18570.028251566593
138900,18313.10167356564
139200,18125.636648582666
139500,18585.319481395476
139800,18436.793288691733
140100,18876.657532046338
140400,19009.68586320781
140700,19071.37983455718
141000,18892.751221453527
141300,18765.013149845086
141600,18617.02209651523
141900,19135.029341082816
142200,18849.22063128706
142500,19372.915903693865
142800,18780.028772225854
143100,19261.87920190803
143400,18398.148270733916
143700,20136.861636837515
144000,20254.01979194328
144300,19826.096436455282
144600,19494.498964082464
144900,20124.302014563786
145200,19800.338172698834
145500,18887.624811937803
145800,19407.837277484756
146100,19994.785564027326
146400,20084.715506026667
146700,19846.47295583208
147000,19831.654354541533
147300,20590.623560991884
147600,19972.28569131228
147900,20817.70688498495
148200,20790.654797376163
148500,20453.451788615588
148800,21698.39049984116
149100,20899.126100095848
149400,21425.48644804282
149700,21379.39104318016
150000,20432.911578370346
150300,20714.66594444651
150600,20071.54074835167
150900,21328.449386067576
151200,21222.136864218086
151500,20478.779489412565
151800,20964.58865949651
152100,21342.837023831347
152400,22203.378152241443
152700,20930.998016889862
153000,21174.192251849407
153300,21187.944334728923
153600,22229.64531846472
153900,21938.26563424081
154200,21060.156440056715
154500,21924.275724340914
154800,22191.538144042166
155100,22230.440136342197
155400,22143.33180096893
155700,22149.582899804496
156000,21536.06438096208
156300,20755.374041377923
156600,22615.671025603784
156900,22428.819168524333
157200,23084.01712059509
157500,21660.282825772927
157800,23117.14109060116
158100,23671.512793916176
158400,22589.232878996037
158700,22304.771272001195
159000,23185.789339465213
159300,22589.977290602226
159600,22659.59879427282
159900,23319.32928319331
160200,23303.05905131153
160500,23287.81190137885
160800,23697.598246977766
161100,23307.036402327998
161400,23043.745833093202
161700,23419.934371252493
162000,22970.758612889884
162300,23360.679125225746
162600,23486.28500836916
162900,23513.95593389202
163200,23885.236187126837
163500,23967.85129770973
163800,24183.576500909363
164100,24095.701792356336
164400,24228.032483108847
164700,23701.85685740243
165000,24743.734542911865
165300,24050.516892162606
165600,23940.16336151015
165900,25370.236899738495
166200,24063.858469019677
166500,24946.511728073798
166800,24221.11369301187
167100,25888.58230261054
167400,24400.429207970872
167700,25137.367722205876
168000,25263.53386447618
168300,25767.672225416653
168600,26064.713794771676
168900,25437.57449578482
169200,25490.60907876501
169500,26140.15472506401
169800,24786.256198690015
170100,25499.442200231948
170400,25254.923554382316
170700,24877.745686799775
171000,25762.426061199178
171300,25515.31986283565
171600,25554.273489835166
171900,25837.136023780637
172200,26115.482696855182
172500,26331.330692307176
172800,25354.83578033962
173100,26119.228148250386
173400,26367.939040153895
173700,26028.666356269234
174000,26272.20252748121
174300,26583.784383402588
174600,26600.885004778884
174900,27134.683373964042
175200,26548.04536124864
175500,26490.3202954868
175800,26677.67672987422
176100,26823.133135075797
176400,26436.009412485804
176700,27405.272206758615
177000,27884.96378562006
177300,27343.35946736933
177600,26930.325075565965
177900,26870.44687572753
178200,27619.77799861134
178500,27430.281513789858
178800,27766.388677415223
179100,27712.14885068344
179400,27583.37673656248
179700,27563.533646937074
180000,28243.007260381168
180300,27680.455418480236
180600,27717.061154688534
180900,28535.524560609363
181200,27675.996415250793
181500,29156.757748964417
181800,28388.005081054074
182100,28248.808174320013
182400,27568.24694209937
182700,29026.146682444
183000,28173.792184076803
183300,28177.91477273344
183600,28555.265208734745
183900,29568.926273261783
184200,28408.3085399471
184500,28535.720192690846
184800,29438.628221712577
185100,28892.51248900112
185400,28951.027227187617
185700,28939.435412091258
186000,29540.95720562925
186300,29474.644764052347
186600,29051.312628573356
186900,30015.146520548442
187200,29676.71938366888
187500,30167.07427016442
187800,30746.19246618694
188100,29908.068366281826
188400,29288.770495225097
188700,30493.363488874147
189000,30133.40195319179
189300,30165.70651217425
189600,30255.121794908933
189900,30973.608014881163
190200,30216.215655198936
190500,31205.21935749508
190800,30996.71815014002
191100,30539.884788640044
191400,30891.7881827254
191700,31089.771779281185
192000,30423.798591234074
192300,30339.06509151205
192600,31518.227289828643
192900,30766.96973426159
193200,30407.535702036897
193500,31094.325406824395
193800,30880.35742670684
194100,31834.584713440465
194400,30712.641860800133
194700,31864.902221749064
195000,32133.553600316984
195300,31014.151401854055
195600,31627.236734557155
195900,32613.843307827345
196200,31534.578559603517
196500,32984.068095562674
196800,32766.60412859023
197100,31472.9799499111
197400,32283.076985689273
197700,33063.131329049356
198000,32441.55023189775
198300,32198.926720104555
198600,31177.64201883708
198900,32795.85046652445
199200,33413.01065490208
199500,32561.278164558174
199800,33175.16394862528
200100,33204.666152741134
200400,33380.25240814385
200700,32524.257884163613
201000,34259.45202958858
201300,33072.94383413221
201600,33323.7702316375
201900,32734.871799460787
202200,33568.34220550654
202500,33852.05066879215
202800,34747.71482824398
203100,33617.576275881846
203400,33037.25345766762
203700,34035.71399056881
204000,33951.43754397608
204300,34201.100272496624
204600,34003.9676736657
204900,34082.43230128487
205200,33950.448565408806
205500,34321.092467789575
205800,35133.528165545686
206100,34387.5413936328
206400,35115.57615051042
206700,34598.43028709484
207000,34926.23033792333
207300,34435.20660839067
207600,35385.24004484611
207900,34946.980620723574
208200,35332.624252436086
208500,34808.63232417161
208800,34692.08708189036
209100,35511.84801051081
209400,35972.44432114289
209700,35176.03571783903
210000,35665.91616141855
210300,36283.30597293376
210600,35505.516639243666
210900,35891.47188994777
211200,36327.50441793887
211500,36325.9723467692
211800,36239.62129670837
212100,36332.551271407974
212400,36179.26121644533
212700,36394.237107359724
213000,37096.24277112389
213300,36148.89431245749
213600,36510.86224020097
213900,36983.00096214428
214200,36877.4201446462
214500,36830.0482470697
214800,37719.34124460704
215100,36311.48330163896
215400,36300.74960492543
215700,37677.71733554041
216000,36922.98232004464
216300,38417.31343948042
216600,37042.52492168793
216900,37800.705358895735
217200,37594.48166557407
217500,37015.672300469814
217800,38590.06523308524
218100,37884.11729726166
218400,38417.78555720217
218700,37823.38758035166
219000,37702.09669340239
219300,38782.546491324014
219600,38330.608929499824
219900,38168.55619597152
220200,38515.59673895836
220500,37854.228786587984
220800,39366.00963334713
221100,38632.74777281914
221400,38678.102438832626
221700,38257.66859803968
222000,39199.75183557052
222300,38637.863204103494
222600,38890.95260498391
222900,39483.42591666194
223200,40132.062322732
223500,39686.20521327342
223800,38626.782576329424
224100,39475.985615924845
224400,39235.71204246678
224700,40377.944581883174
225000,39616.47727391378
225300,39983.00215252717
225600,40015.7900660704
225900,40552.76179807324
226200,40531.63729368207
226500,40002.13414982948
226800,41290.85125590217
227100,40089.632777672385
227400,40414.8127773189
227700,40406.784672485024
228000,40482.37540875788
228300,40109.172777616965
228600,41107.93003168853
228900,40883.2157662204
229200,41216.22111449343
229500,41050.267412024456
229800,41202.99140166545
230100,42581.672245870366
230400,40966.96550929251
230700,41192.45522946075
231000,40523.11852220704
231300,41280.12914861748
231600,43038.32910609342
231900,42517.154068522
232200,42195.276293203904
232500,41713.151412125764
232800,42307.700725325594
233100,43016.361672132494
233400,41737.62068147034
233700,42651.845670891336
234000,42876.48451001771
234300,43236.35778762512
234600,42194.528993164226
234900,42896.552720304855
235200,43603.877541563284
235500,42260.428371384776
235800,42923.06848612092
236100,42458.73728652043
236400,42947.7288288157
236700,43435.23814038993
237000,43271.145368330326
237300,43022.03097646662
237600,43596.02882008708
237900,44267.641308709084
238200,43470.91196152572
238500,43213.424261973094
238800,43893.61353907839
239100,43044.724456654025
239400,43745.68589752417
239700,44334.78254160919
240000,43557.717038045455
240300,44033.36412674599
240600,44916.649645941725
240900,44259.703051893186
241200,45294.60523319245
241500,44781.383925799404
241800,43898.28684481656
242100,44320.64547030539
242400,45186.059961686806
242700,45384.55179564085
243000,45171.79009135341
243300,45600.518882633856
243600,45289.37419942474
243900,44418.64064033736
244200,45690.271945272965
244500,45528.4844139723
244800,45898.20767737283
245100,45621.440580429546
245400,46152.443380526594
245700,45910.93948329645
246000,45680.103387824405
246300,45956.10696395609
246600,46317.28024590587
246900,46502.05068702355
247200,47356.65918242887
247500,46850.12118488024
247800,46003.77974556969
248100,46497.220636197686
248400,46750.014167228306
248700,46829.97110241958
249000,46669.90013950858
249300,46122.32865951521
249600,46369.9158981307
249900,47852.49617423764
250200,47518.47537763921
250500,47122.506272743805
250800,47850.45490280606
251100,47594.60425807894
251400,47634.766153763376
251700,47359.357814049676
252000,47911.9215745201
252300,48384.53993258985
252600,48509.70730410529
252900,48539.63186611679
253200,48355.670662226
253500,47722.1401848217
253800,48009.56674310746
254100,48669.177191610375
254400,49206.666948006496
254700,48608.11020765265
255000,48781.31167644666
255300,48741.79532552432
255600,47534.36378473375
255900,48145.82019495023
256200,49566.902715376316
256500,49384.6373829081
256800,48554.692196189564
257100,49483.81218033053
257400,48524.60326414498
257700,48966.194732069365
258000,49593.37549320486
258300,49911.45806613679
258600,49480.53078112523
258900,49591.16415199055
259200,50301.773490717555
259500,50246.591687974054
259800,49555.19032585463
260100,50926.6400799419
260400,50440.53959189647
260700,49972.99614060854
261000,50217.65864096438
261300,50276.29461852672
261600,51198.27288140566
261900,50316.52139623316
262200,51129.887667579096
262500,50953.824165974394
262800,50486.75315470753
263100,51429.47563566867
263400,50806.19282731498
263700,50653.22040884344
264000,51396.18444968604
264300,51463.98110140792
264600,52438.07886310939
264900,51030.08162449854
265200,51526.21980463601
265500,52388.754409404435
265800,53087.40275942381
266100,52294.767287814255
266400,52320.028407523096
266700,52574.81120730102
267000,52106.71305126791
267300,52094.99054404915
267600,53397.7776173664
267900,52495.96129484563
268200,53525.85201395608
268500,53065.131360884174
268800,52591.97870742029
269100,52452.92295046356
269400,52503.592878880285
269700,52633.084656559084
270000,53147.04860841282
270300,53946.43731747581
270600,53044.025512511354
270900,53359.97773680682
271200,53430.354359235644
271500,54591.015228012766
271800,53468.88697202432
272100,54094.75097335635
272400,53412.08593687784
272700,54357.14113339502
273000,55054.49250452386
273300,54788.93583247961
273600,54616.85451410426
273900,54869.266187871195
274200,54548.829539245504
274500,54986.208060469835
274800,55516.24537695916
275100,55375.18558983937
275400,55347.156552039
275700,54835.503389982856
276000,54925.67955234073
276300,54935.77214709951
276600,55945.37677818549
276900,55193.229338902005
277200,56539.324250313606
277500,56326.47474827889
277800,55947.751150891134
278100,55942.360155511546
278400,56109.661289711956
278700,55385.2931865124
279000,55844.11540323769
279300,55992.120750004426
279600,56181.37229488652
279900,55995.79585461726
280200,56033.38764552481
280500,55996.958141384675
280800,56266.63894526536
281100,56667.72647177405
281400,57336.39670673329
281700,57081.40124412755
282000,57457.71946815819
282300,57003.308981132446
282600,57202.87145732583
282900,57644.04715217266
283200,58050.650727084285
283500,57762.98579246313
283800,57776.987023299866
284100,57866.25121339043
284400,57642.064648774474
284700,58640.90473046672
285000,57643.203444463026
285300,58985.00724327583
285600,58733.85643623001
285900,58874.498428816936
286200,58452.726823713456
286500,58931.702840654725
286800,57947.32852895855
287100,58165.72189136563
287400,58646.31500857254
287700,58441.73036041706
288000,58856.428533477585
288300,58840.63687851781
288600,59011.89920627546
288900,59566.78100620587
289200,59087.43115789095
289500,59331.21491120843
289800,59417.007623082274
290100,60256.610292572426
290400,59856.67979710051
290700,59856.10010334075
291000,60029.27697350257
291300,59495.16354812849
291600,60170.522312448134
291900,60807.28437800065
292200,60611.907427833146
292500,60133.04888340902
292800,59577.719269450325
293100,60458.34871489618
293400,60728.86894720432
293700,61238.30563271804
294000,61278.98734826448
294300,60655.067570795334
294600,61416.139730734125
294900,62443.946662261005
295200,61171.158502491555
295500,62272.64274527317
295800,61203.01243373465
296100,62115.593076995654
296400,61302.71692157699
296700,61987.3395815531
297000,61716.432931700765
297300,62988.75743028116
297600,61833.34942236126
297900,63592.00366631323
298200,62196.42643457816
298500,62645.55494806221
298800,62622.757823483844
299100,62213.18474284537
299400,63203.43166490863
299700,63681.75679772791
300000,62603.98208932018
300300,63662.189787118754
300600,62891.92409026988
300900,62483.788305572845
301200,63430.66639272479
301500,63768.30114382145
301800,63946.88041947527
302100,63714.840190987044
302400,64966.45343943705
302700,64037.35922639242
303000,64550.3461809896
303300,63905.625702401354
303600,64275.500940066864
303900,64685.26836211996
304200,64676.946692107325
304500,63775.17026896144
304800,64982.15222288247
305100,65750.06695097555
305400,64648.47111934403
305700,64885.051845280344
306000,65116.23075721066
306300,65085.07498703719
306600,65375.90733068962
306900,65695.05887117037
307200,65822.39822454001
307500,64758.24415038626
307800,66305.00967103675
308100,66627.77299332897
308400,65774.94117804013
308700,66043.84301115946
309000,66178.01504303886
309300,66233.29694053844
309600,65509.96175987791
309900,66278.83673905638
310200,67126.72241585617
310500,67757.93989478743
310800,66175.80188666304
311100,67039.39630354388
311400,66461.27492889998
311700,66994.48909461564
312000,66682.58990844137
312300,66519.8752417209
312600,66849.34181741376
312900,66943.53743106521
313200,67798.54274028559
313500,67585.9799867838
313800,67081.88264269289
314100,67195.73517837042
314400,67449.24403345076
314700,68222.79217231371
315000,67988.68730231914
315300,68489.28966722806
315600,68299.26392904729
315900,68306.58497506691
316200,68004.22370034068
316500,69321.68874841409
316800,68532.76876160718
317100,68548.0719329404
317400,69440.74488792916
317700,68850.13212145661
318000,69419.32328224649
318300,69784.82220824738
318600,68953.09681325432
318900,69792.15333754166
319200,68573.1867280253
319500,70163.58464930528
319800,70166.40098932592
320100,70163.97926047552
320400,69754.9740083316
320700,69796.63639139525
321000,70143.29555834005
321300,71617.91217592024
321600,69839.18092456966
321900,70290.36867214735
322200,71121.11930926291
322500,70638.01395769641
322800,70851.01191571578
323100,71715.65278260567
323400,70944.18410255393
323700,71422.76869581304
324000,70997.50735229896
324300,71538.50470725176
324600,71215.53662186717
324900,72645.06361693122
325200,71629.26652578184
325500,70958.49100547026
325800,71784.91871416967
326100,72096.36110140289
326400,71351.33531908058
326700,72323.13373821882
327000,72836.06633914734
327300,72285.73140971789
327600,73552.96562704878
327900,73572.51029832345
328200,73076.7434962359
328500,72858.7827788985
328800,72574.43968425266
329100,73021.54294485779
329400,72985.69859910497
329700,73373.1724022962
330000,73470.95820056542
330300,74193.2467529309
330600,73154.85047338218
330900,73494.4969703171
331200,74319.2597890882
331500,73992.67907110852
331800,74055.3203837561
332100,74700.65156968415
332400,75325.2603198408
332700,74644.27127755123
333000,74697.25556083728
333300,74105.8348873598
333600,75039.9159942344
333900,75179.69416564092
334200,75561.78427549599
334500,75127.40123431431
334800,75482.80892255362
335100,75395.8139737694
335400,75503.68603073245
335700,75175.05524089666
336000,75485.39670241588
336300,75906.43561211703
336600,77085.18220464497
336900,75524.57386495857
337200,76497.56355688874
337500,76283.46574357232
337800,76440.41491961788
338100,76284.36549123099
338400,77458.56248715172
338700,77362.72984783797
339000,76789.96892854747
339300,76579.82265599607
339600,76634.85109138329
339900,77072.17536915744
340200,77661.06974340382
340500,77732.16469526822
340800,77290.66620472536
341100,77187.01618078248
341400,77361.98594196829
341700,77075.95231696765
342000,77273.33866145759
342300,77617.21984026728
342600,78085.73235045139
342900,78101.8301151359
343200,78015.00787267837
343500,78492.40031343866
343800,77544.37101515356
344100,78037.96581589448
344400,78689.20021255079
344700,78482.38431933492
345000,78359.35093631728
345300,79306.90406333732
345600,79292.94855221976
345900,78600.42949546699
346200,79010.11817870346
346500,79201.31674275163
346800,78822.26858745597
347100,80010.94201187749
347400,78875.81348811089
347700,80318.14522290984
348000,80207.02089594491
348300,79619.38632839004
348600,80665.07354988741
348900,80059.25676901276
349200,80615.17275400399
349500,80051.18581869244
349800,80499.6509977375
350100,80621.43321807876
350400,80688.21649504993
350700,79787.59741496538
351000,81381.19668450592
351300,80972.16202594682
351600,81102.47282198982
351900,81045.1736769379
352200,80746.61383231868
352500,81616.79796247004
352800,81507.77024852778
353100,82898.69627252311
353400,81731.6519532878
353700,81787.84908133264
354000,81978.1998567513
354300,82299.69473453867
354600,83053.82732759647
354900,83087.55325449667
355200,81634.24824797665
355500,82873.38178160711
355800,82056.48191931016
356100,83258.2261431736
356400,82428.701997517
356700,83313.99956836968
357000,82711.55115264746
357300,83314.0758723035
357600,83381.93277897414
357900,84303.17198892677
358200,82674.28715812544
358500,83619.74406948691
358800,84703.1479641144
359100,84710.96220772112
359400,84545.67485054633
359700,84487.23008761505
360000,84643.41883290528
360300,84821.43865306213
360600,84650.87319821626
360900,84556.77073014452
361200,84558.10982001435
361500,84948.85406584607
361800,84942.60466349102
362100,84901.25650313077
362400,85432.9098809148
362700,85426.64953940749
363000,84920.08271974305
363300,85294.34329832411
363600,86005.69387731203
363900,85664.05656719682
364200,86538.78132730414
364500,86035.05339096274
364800,86532.13028938453
365100,86750.4301735702
365400,86694.333030702
365700,87119.25703845493
366000,85573.49720816046
366300,87073.67171898569
366600,86945.92502463625
366900,85373.10819571916
367200,86699.37715893888
367500,86958.04701816068
367800,87091.82746917849
368100,87513.4860537674
368400,87137.27192468886
368700,87695.92408420645
369000,87652.26937047893
369300,88592.65316510962
369600,87781.23040571189
369900,88027.71945718653
370200,88302.47544871956
370500,88391.44292227915
370800,88755.26280778548
371100,88607.00528004856
371400,88523.1212774705
371700,89054.29870166075
372000,88572.55492897918
372300,89045.57302412634
372600,89568.84129853951
372900,88735.1866157838
373200,89535.869788042
373500,90025.6288633891
373800,90247.25545374332
374100,89624.00808736598
374400,90681.77595138656
374700,90332.36155965221
375000,90475.91935381734
375300,90498.16993388906
375600,90263.70738729287
375900,90884.62068651033
376200,90376.81595851573
376500,91404.15276945391
376800,91085.2017913068
377100,91264.60822374697
377400,91190.47410045649
377700,91431.19174637925
378000,91965.48060157314
