timestamp,upward_downward,anomaly
56700,77005.89579887061,0.0
57000,76977.23607711287,0.0
57300,77166.19290337259,0.0
57600,78128.57432361074,0.0
57900,78014.42743512186,0.0
58200,78406.7775287068,0.0
58500,78660.6120318932,0.0
58800,77847.66913241043,0.0
59100,77798.77414132465,0.0
59400,79295.79727310914,0.0
59700,78910.56470980658,0.0
60000,79480.28339973818,0.0
60300,78759.90530254114,0.0
60600,79321.97483729378,0.0
60900,78997.6926915818,0.0
61200,78817.25628198704,0.0
61500,79100.54813467214,0.0
61800,78298.82573936915,0.0
62100,79649.17861757037,0.0
62400,79451.19276663322,0.0
62700,79859.33453723084,0.0
63000,80749.93430745984,0.0
63300,80418.99254513723,0.0
63600,79957.74613325897,0.0
63900,80912.60489448856,0.0
64200,80310.439545595,0.0
64500,81176.83373981036,0.0
64800,80119.83946547042,0.0
65100,80924.40860526185,0.0
65400,81332.20744687188,0.0
65700,80648.57952701191,0.0
66000,80627.72669057372,0.0
66300,81157.43111346265,0.0
66600,80513.63732764767,0.0
66900,80151.97277136207,0.0
67200,81445.39472097813,0.0
67500,81711.31411992085,0.0
67800,81819.59742509374,0.0
68100,81376.23558780707,0.0
68400,81219.53091499813,0.0
68700,81566.37670783082,0.0
69000,81071.85488831594,0.0
69300,80709.48078427846,0.0
69600,81114.21936419811,0.0
69900,82417.96885984382,0.0
70200,81470.1299756185,0.0
70500,80605.94156462557,0.0
70800,81342.10876838793,0.0
71100,82048.51294680973,0.0
71400,81986.26395634952,0.0
71700,82073.81048484445,0.0
72000,81412.29382063932,0.0
72300,82135.2927039196,0.0
72600,82674.58906311214,0.0
72900,81936.60094865978,0.0
73200,82830.97412090164,0.0
73500,81822.10444233658,0.0
73800,82630.4936903265,0.0
74100,82349.759771765,0.0
74400,82840.45057382362,0.0
74700,82405.08765681634,0.0
75000,83319.05633693952,0.0
75300,82134.49637109795,0.0
75600,82627.24416529508,0.0
75900,82338.27280062322,0.0
76200,83034.4778577471,0.0
76500,82268.34261723146,0.0
76800,82794.43656596546,0.0
77100,82682.70783745294,0.0
77400,82392.83465018476,0.0
77700,83304.71095357253,0.0
78000,82586.5583886412,0.0
78300,83572.9333739086,0.0
78600,83141.49598757846,0.0
78900,84274.00909526703,0.0
79200,82874.13044042228,0.0
79500,82877.51042270423,0.0
79800,83281.60170231052,0.0
80100,83705.55527988913,0.0
80400,83312.34792969133,0.0
80700,83786.04175282922,0.0
81000,83809.4521019642,0.0
81300,83582.39428690432,0.0
81600,82427.72052076305,0.0
81900,83835.58211624161,0.0
82200,83841.92334784052,0.0
82500,83703.53721373422,0.0
82800,83253.48224926392,0.0
83100,83506.51555511905,0.0
83400,83903.85454002366,0.0
83700,83799.33535418569,0.0
84000,84036.94087594058,0.0
84300,83967.83044042521,0.0
84600,84214.13392765286,0.0
84900,83791.5202197104,0.0
85200,84734.48226078496,0.0
85500,83762.1372293822,0.0
85800,83080.30294361225,0.0
86100,85005.84691189486,0.0
86400,84050.46731745734,0.0
86700,84724.68827817412,0.0
87000,84363.29387160622,0.0
87300,84804.51870126501,0.0
87600,84064.70533754474,0.0
87900,85014.41176976079,0.0
88200,84808.04038992466,0.0
88500,84714.44596086195,0.0
88800,85551.33204657114,0.0
89100,85600.9443667018,0.0
89400,84781.85943632749,0.0
89700,85457.64002631829,0.0
90000,85947.79017918835,0.0
90300,84418.6487277004,0.0
90600,84984.32100995225,0.0
90900,85050.27415263232,0.0
91200,85463.0322957889,0.0
91500,85417.38990250505,0.0
91800,86034.50909708676,0.0
92100,84290.61000094164,0.0
92400,85015.5370600848,0.0
92700,85283.74496023048,0.0
93000,86097.09937125922,0.0
93300,86085.84156426537,0.0
93600,85617.23337675669,0.0
93900,85927.73228401307,0.0
94200,85919.66173239826,0.0
94500,85608.72908830359,0.0
94800,86056.2719496402,0.0
95100,85733.6262754057,0.0
95400,87043.06081099619,0.0
95700,86734.513686164,0.0
96000,86028.10308365455,0.0
96300,86482.2288802324,0.0
96600,87229.72108640798,0.0
96900,86166.17603006442,0.0
97200,85820.87065828434,0.0
97500,86501.40439881047,0.0
97800,87040.7899915588,0.0
98100,85736.29746633649,0.0
98400,86420.73864552427,0.0
98700,86186.48558429953,0.0
99000,86648.47888998201,0.0
99300,85900.88014031736,0.0
99600,86113.44886689665,0.0
99900,88060.14018888908,0.0
100200,86460.82087501342,0.0
100500,86482.07125781763,0.0
100800,87228.55026007416,0.0
101100,86384.189225103,0.0
101400,87323.04221973543,0.0
101700,87579.17829396004,0.0
102000,87455.48907462433,0.0
102300,86769.54486994715,0.0
102600,86773.29986648,0.0
102900,88036.64621108714,0.0
103200,87381.2894645662,0.0
103500,87979.38417175597,0.0
103800,87758.97547127103,0.0
104100,87224.32080057228,0.0
104400,87519.99669668873,0.0
104700,87033.26342573341,0.0
105000,87569.74235859943,0.0
105300,87129.81106487046,0.0
105600,88315.10352756319,0.0
105900,88133.96231455693,0.0
106200,88500.81428421577,0.0
106500,88407.65736151036,0.0
106800,87762.27837911401,0.0
107100,87594.09928048482,0.0
107400,87740.9709206475,0.0
107700,88756.15631943212,0.0
108000,88426.27778627307,0.0
108300,88310.24681031764,0.0
108600,88814.26754150822,0.0
108900,87794.68116938905,0.0
109200,88285.52815012772,0.0
109500,89125.54414948946,0.0
109800,87722.11883023752,0.0
110100,88069.52637447865,0.0
110400,89259.0100545194,0.0
110700,88615.32033743979,0.0
111000,87524.71822706504,0.0
111300,88287.94726583113,0.0
111600,89660.4326990288,0.0
111900,89153.53515208761,0.0
112200,89048.08582026117,0.0
112500,88757.3485083349,0.0
112800,88846.78829705676,0.0
113100,89193.92804042669,0.0
113400,88542.89191462813,0.0
113700,90339.96654306966,0.0
114000,89592.11174046538,0.0
114300,89271.13645535278,0.0
114600,88964.54401811307,0.0
114900,88991.82738331336,0.0
115200,90642.69702999489,0.0
115500,89630.41097800755,0.0
115800,90559.7312475195,0.0
116100,88916.7451023121,0.0
116400,89377.49376118694,0.0
116700,90098.39673072928,0.0
117000,89932.30027594337,0.0
117300,91900.46270076011,0.0
117600,89866.65290575165,0.0
117900,90478.889235941,0.0
118200,89927.10995662534,0.0
118500,90232.84442891058,0.0
118800,89876.35456630372,0.0
119100,90950.94173619091,0.0
119400,90265.64052613036,0.0
119700,90620.75921069316,0.0
120000,90928.2935279092,0.0
120300,90782.49474884721,0.0
120600,90752.33786793356,0.0
120900,90627.62617510895,0.0
121200,91399.12646931887,0.0
121500,91032.95560486068,0.0
121800,91036.88629635723,0.0
122100,90964.86320248157,0.0
122400,90598.855468609,0.0
122700,90702.76708602825,0.0
123000,92632.9049879494,0.0
123300,91583.40742466641,0.0
123600,90675.230311906,0.0
123900,90663.87452496971,0.0
124200,90729.4889426496,0.0
124500,90891.81717896833,0.0
124800,90717.48227114558,0.0
125100,91686.18895749107,0.0
125400,90726.65270185562,0.0
125700,91213.73050322742,0.0
126000,91382.79063491384,0.0
126300,91394.16659078338,0.0
126600,91744.42351397117,0.0
126900,91937.49050349554,0.0
127200,92016.68381664157,0.0
127500,92556.47479464031,0.0
127800,92645.70288902409,0.0
128100,92488.00142254344,0.0
128400,91358.13431770058,0.0
128700,91407.58209234494,0.0
129000,92392.88595148761,0.0
129300,92477.51985818325,0.0
129600,92167.04212504542,0.0
129900,92641.85008778864,0.0
130200,92345.3146178644,0.0
130500,91435.29187783349,0.0
130800,92644.09768299136,0.0
131100,92917.19298367437,0.0
131400,93667.65016250205,0.0
131700,93830.46702470834,0.0
132000,92734.2015687064,0.0
132300,93299.77339102127,0.0
132600,93044.94325100938,0.0
132900,93355.87059383115,0.0
133200,92573.19626223373,0.0
133500,92416.6266992188,0.0
133800,93501.10403557817,0.0
134100,93491.17073563568,0.0
134400,92379.95964665584,0.0
134700,93667.98996879236,0.0
135000,93022.71217159141,0.0
135300,93430.6746144998,0.0
135600,93807.19974478353,0.0
135900,93364.33185019477,0.0
136200,93548.1538943655,0.0
136500,94073.63114983567,0.0
136800,93326.29229038255,0.0
137100,94613.6401998835,0.0
137400,93100.17877995026,0.0
137700,93588.22626773088,0.0
138000,94436.52537856184,0.0
138300,93381.01837237868,0.0
138600,94463.08237840573,0.0
138900,94206.15593018883,0.0
139200,94018.69102850072,0.0
139500,94478.37397844365,0.0
139800,94329.8478970135,0.0
140100,94769.71224607804,0.0
140400,94902.74067766394,0.0
140700,94964.4347444165,0.0
141000,94785.80622194591,0.0
141300,94658.06823643886,0.0
141600,94510.07726490534,0.0
141900,95028.08458717944,0.0
142200,94742.27595120487,0.0
142500,95265.9712937418,0.0
142800,94673.0842288974,0.0
143100,95154.934721872,0.0
143400,94291.20385082571,0.0
143700,96029.91727405073,0.0
144000,96147.07548342185,0.0
144300,95719.15217948594,0.0
144600,95387.55475608761,0.0
144900,96017.3578530947,0.0
145200,95693.3940554292,0.0
145500,94780.68073665767,0.0
145800,95300.89324209464,0.0
146100,95887.84156653272,0.0
146400,95977.77154453279,0.0
146700,95739.52902853892,0.0
147000,95724.71045973904,0.0
147300,96483.67969705553,0.0
147600,95865.34185669877,0.0
147900,96710.76307822812,0.0
148200,96683.71101708319,0.0
148500,96346.50803346328,0.0
148800,97591.44676857247,0.0
149100,96792.1823915166,0.0
149400,97318.54276101856,0.0
149700,97272.44737663312,0.0
150000,96325.96793127667,0.0
150300,96607.72231583353,0.0
150600,95964.59713729535,0.0
150900,97221.50579169008,0.0
151200,97115.19328568547,0.0
151500,96371.8359259326,0.0
151800,96857.64511031655,0.0
152100,97235.8934882364,0.0
152400,98096.43462955226,0.0
152700,96824.05450646115,0.0
153000,97067.24875306815,0.0
153300,97081.00084701274,0.0
153600,98122.70184126035,0.0
153900,97831.32216702268,0.0
154200,96953.2129823255,0.0
154500,97817.33227562226,0.0
154800,98084.59470388545,0.0
155100,98123.49670431933,0.0
155400,98036.38837667322,0.0
155700,98042.63948284958,0.0
156000,96051.30925540434,1.0
156300,93961.6977926475,0.0
156600,94578.5197098593,0.0
156900,93210.36653911651,0.0
157200,92743.32824320708,0.0
157500,90253.46951280376,0.0
157800,90697.50956382988,0.0
158100,90289.70396403289,0.0
158400,88293.35561115634,0.0
158700,87140.52898810292,0.0
159000,87196.60029031128,0.0
159300,85817.08881445542,0.0
159600,85142.19586248278,0.0
159900,84251.56963081815,1.0
160200,82762.46051438051,0.0
160500,81348.01642411976,0.0
160800,80428.56567640702,0.0
161100,78775.22859311117,0.0
161400,77312.3015471626,0.0
161700,76548.8354324438,0.0
162000,75016.98775384702,0.0
162300,74378.3699419604,0.0
162600,73526.86441709247,0.0
162900,72626.27950500455,0.0
163200,72115.71671250912,0.0
163500,71360.58092964828,0.0
163800,70780.44278407637,0.0
164100,69936.49789419037,0.0
164400,69350.56191267657,0.0
164700,68142.03294831714,0.0
165000,68535.67496210622,0.0
165300,67226.63342322264,0.0
165600,66531.24719884257,0.0
165900,67405.53967802967,0.0
166200,65571.16924122168,0.0
166500,65952.23009449108,0.0
166800,64750.31927393368,0.0
167100,65965.10073731164,0.0
167400,64046.89485376231,0.0
167700,64375.28321853313,0.0
168000,64113.32671881245,0.0
168300,64248.7485698615,0.0
168600,64195.509454819665,0.0
168900,63235.60350565579,0.0
169200,62972.50977096782,0.0
169500,63321.73351548206,0.0
169800,61682.529182412545,0.0
170100,62124.67466759374,0.0
170400,61622.667531201405,0.0
170700,61000.87559760329,0.0
171000,61653.1726092879,0.0
171300,61185.30221634533,0.0
171600,61014.529858494745,0.0
171900,61098.152706832625,0.0
172200,61187.221678579954,0.0
172500,61223.255857771095,0.0
172800,60075.937820355735,0.0
173100,60678.04821909108,0.0
173400,60772.591240277936,0.0
173700,60286.85907921246,0.0
174000,60391.25874710266,0.0
174300,60570.66092486836,0.0
174600,60462.190851996755,0.0
174900,60876.6970616464,0.0
175200,60176.73149737227,0.0
175500,60011.34525762963,0.0
175800,60096.4235767353,0.0
176100,60144.715772419215,0.0
176400,59665.28605078744,0.0
176700,60546.85814597056,0.0
177000,60943.24356069679,0.0
177300,60322.49838651761,0.0
177600,59834.28018158222,0.0
177900,59702.977359268356,0.0
178200,60384.455090800504,0.0
178500,60130.49788419495,0.0
178800,60405.36736212544,0.0
179100,60292.95173398353,0.0
179400,60108.91260852295,0.0
179700,60036.56585812491,0.0
180000,60666.160993835,0.0
180300,60056.22459808677,0.0
180600,60047.815008140125,0.0
180900,60823.513854213765,0.0
181200,59923.35937700036,0.0
181500,61365.525695451885,0.0
181800,60560.10776304255,0.0
182100,60386.07885503445,0.0
182400,59672.42722160347,0.0
182700,61098.89108079828,0.0
183000,60216.67249533876,0.0
183300,60192.42420125769,0.0
183600,60542.82229865816,0.0
183900,61530.878641514406,0.0
184200,60345.936422612474,0.0
184500,60450.239814048335,0.0
184800,61331.19499482758,0.0
185100,60764.224056285755,0.0
185400,60802.926348933404,0.0
185700,60772.51271057514,0.0
186000,61356.15377201432,0.0
186300,61272.85463494354,0.0
186600,60833.385138745376,0.0
186900,61781.888538037245,0.0
187200,61428.89743310862,0.0
187500,61905.416549957554,0.0
187800,62471.390764815806,0.0
188100,61620.77988280463,0.0
188400,60989.61956874714,0.0
188700,62182.94324154547,0.0
189000,61812.27585105493,0.0
189300,61834.40984796962,0.0
189600,61914.16309673992,0.0
189900,62623.47038444599,0.0
190200,61857.3580391109,0.0
190500,62838.07775503683,0.0
190800,62621.70676063006,0.0
191100,62157.397101430965,0.0
191400,62502.19801270216,0.0
191700,62693.43425058449,0.0
192000,62021.05107179759,0.0
192300,61930.228080872774,0.0
192600,63103.60526254671,0.0
192900,62346.851941169145,0.0
193200,61982.196931424456,0.0
193500,62664.02670756796,0.0
193800,62445.34679523861,0.0
194100,63395.09774637104,0.0
194400,62268.902374909565,0.0
194700,63417.12284297841,0.0
195000,63681.93632331025,0.0
195300,62558.88812152304,0.0
195600,63168.50975106808,0.0
195900,64151.82580633811,0.0
196200,63069.43506601413,0.0
196500,64515.95490947813,0.0
196800,64295.669734635296,0.0
197100,62999.365408479294,0.0
197400,63806.916304154445,0.0
197700,64584.551814416656,0.0
198000,63960.67282582207,0.0
198300,63715.86631715804,0.0
198600,62692.507768863274,0.0
198900,64308.74606187472,0.0
199200,64924.034603310225,0.0
199500,64070.5240483713,0.0
199800,64682.72067107314,0.0
200100,64710.61817189198,0.0
200400,64884.679959162546,0.0
200700,64027.237190456755,0.0
201000,65761.05550339246,0.0
201300,64573.24026707128,0.0
201600,64822.82497575501,0.0
201900,64232.7469391978,0.0
202200,65065.09672108209,0.0
202500,65347.74059141431,0.0
202800,66242.39338756043,0.0
203100,65111.29404005785,0.0
203400,64530.058466460214,0.0
203700,65527.65188174716,0.0
204000,65442.551673420894,0.0
204300,65691.43182829459,0.0
204600,65493.55578449915,0.0
204900,65571.31413940203,0.0
205200,65438.6594444455,0.0
205500,65808.66593569981,0.0
205800,66620.49609288579,0.0
206100,65873.93405743128,0.0
206400,66601.42231394436,0.0
206700,66083.75727518248,0.0
207000,66411.06410943197,0.0
207300,65919.57182414927,0.0
207600,66869.16013264217,0.0
207900,66430.47783695521,0.0
208200,66815.71974068152,0.0
208500,66291.34617083016,0.0
208800,66174.43836904137,0.0
209100,66993.85486612965,0.0
209400,67454.12396680618,0.0
209700,66657.40451404455,0.0
210000,67146.98965063918,0.0
210300,67764.09892051875,0.0
210600,66986.0430722748,0.0
210900,67371.74513415273,0.0
211200,67807.53713275898,0.0
211500,67805.7765586737,0.0
211800,67719.20843084302,0.0
212100,67811.93218166126,0.0
212400,67658.44621401135,0.0
212700,67873.23598787282,0.0
213000,68575.06484043671,0.0
213300,67627.54841113005,0.0
213600,67989.3567667653,0.0
213900,68461.34389520578,0.0
214200,68355.61906388,0.0
214500,68308.11035316721,0.0
214800,69197.27337822506,0.0
215100,67789.29196140145,0.0
215400,67778.44096452519,0.0
215700,69155.29725998556,0.0
216000,68400.45638109291,0.0
216300,69894.68693030166,0.0
216600,68519.80287079349,0.0
216900,69277.8925433714,0.0
217200,69071.58262365134,0.0
217500,68492.6913434686,0.0
217800,70067.00645675948,0.0
218100,69360.98459257759,0.0
218400,69894.5826205777,0.0
218700,69300.11792338379,0.0
219000,69178.7636521083,0.0
219300,70259.15323492001,0.0
219600,69807.15846874141,0.0
219900,69645.05139107643,0.0
220200,69992.04030713341,0.0
220500,69330.62330917967,0.0
220800,70842.35756263463,0.0
221100,70109.05143846764,0.0
221400,70154.36405402409,0.0
221700,69733.89026529696,0.0
222000,70675.93555229032,0.0
222300,70114.0108678127,0.0
222600,70367.06601833305,0.0
222900,69563.9856517166,1.0
223200,68886.84606340693,0.0
223500,67181.50175928758,0.0
223800,64925.56628741587,0.0
224100,64638.08213382996,0.0
224400,63317.95572684962,0.0
224700,63434.32807441986,0.0
225000,61698.29358419661,0.0
225300,61138.97963966885,0.0
225600,60292.22067122798,0.0
225900,59993.622865345926,0.0
226200,59178.70729996411,0.0
226500,57895.1026481704,0.0
226800,58467.42332169903,0.0
227100,56585.62823255239,0.0
227400,56264.26045182789,0.0
227700,55642.01195564155,0.0
228000,55134.09332012956,0.0
228300,54206.55678579305,0.0
228600,54678.6968318288,0.0
228900,53953.69621872664,0.0
229200,53811.42953674735,0.0
229500,53193.967405538664,0.0
229800,52917.75838787694,0.0
230100,53888.95287514426,0.0
230400,51887.1340994757,0.0
230700,51744.867382507764,0.0
231000,50726.16205997469,0.0
231300,51151.27250186973,0.0
231600,52594.16728405604,0.0
231900,51773.45232995948,0.0
232200,51167.01163394249,0.0
232500,50414.55197820041,0.0
232800,50752.2832554695,0.0
233100,51216.96706814219,0.0
233400,49706.44780005254,0.0
233700,50400.48342591742,0.0
234000,50415.94236966548,0.0
234300,50577.09474666349,0.0
234600,49346.48109662366,0.0
234900,49869.15921096431,0.0
235200,50406.105700062755,0.0
235500,48900.79711433226,0.0
235800,49409.670784294016,0.0
236100,48799.261462157854,0.0
236400,49149.47878804424,0.0
236700,49505.15259403003,0.0
237000,49215.81609166141,0.0
237300,48847.720156004136,0.0
237600,49308.6855330207,0.0
237900,49872.91717836902,0.0
238200,48974.17603007564,0.0
238500,48619.777119468505,0.0
238800,49207.90074607202,0.0
239100,48271.54929567096,0.0
239400,48889.42148696324,0.0
239700,49399.58334394929,0.0
240000,48547.529792641544,0.0
240300,48951.93823598526,0.0
240600,49767.54704209202,0.0
240900,49046.30757060895,0.0
241200,50020.13151834541,0.0
241500,49448.88588906771,0.0
241800,48510.665702294435,0.0
242100,48880.657377282354,0.0
242400,49696.32326568791,0.0
242700,49847.553926814886,0.0
243000,49589.89410834173,0.0
243300,49975.96969114575,0.0
243600,49624.30445988403,0.0
243900,48715.076380146675,0.0
244200,49950.1378904648,0.0
244500,49753.60905427753,0.0
244800,50090.32807803579,0.0
245100,49782.20695343234,0.0
245400,50283.42342725224,0.0
245700,50013.6225200588,0.0
246000,49755.90426512162,0.0
246300,50006.36978976143,0.0
246600,50343.28192279394,0.0
246900,50505.0042724402,0.0
247200,51337.71708094768,0.0
247500,50810.3781808461,0.0
247800,49944.27588411025,0.0
248100,50418.9439601842,0.0
248400,50653.90331738848,0.0
248700,50716.917787444734,0.0
249000,50540.75148265547,0.0
249300,49977.889427877744,0.0
249600,50210.95062044809,0.0
249900,51679.73115281216,0.0
250200,51332.60059965799,0.0
250500,50924.17722603463,0.0
250800,51640.29430080533,0.0
251100,51373.20367855125,0.0
251400,51402.68759558505,0.0
251700,51117.13517615325,0.0
252000,51660.06206089148,0.0
252300,52123.52538701565,0.0
252600,52239.9954781828,0.0
252900,52261.65762386341,0.0
253200,52069.847124458276,0.0
253500,51428.859816315344,0.0
253800,51709.20238539941,0.0
254100,52362.08304416072,0.0
254400,52893.17950030231,0.0
254700,52288.54912470666,0.0
255000,52455.980640020956,0.0
255300,52410.98283329289,0.0
255600,51198.34390948688,0.0
255900,51804.85330583869,0.0
256200,53221.23616309334,0.0
256500,53034.50615061226,0.0
256800,52200.3195178815,0.0
257100,53125.41012831086,0.0
257400,52162.373307099275,0.0
257700,52600.328265248936,0.0
258000,53224.05434209844,0.0
258300,53538.85496495867,0.0
258600,53104.809827379,0.0
258900,53212.48123830462,0.0
259200,53920.276715088905,0.0
259500,53862.42174349982,0.0
259800,53168.480870977095,0.0
260100,54537.51809018123,0.0
260400,54049.12569399682,0.0
260700,53579.40492997686,0.0
261000,53821.99898323727,0.0
261300,53878.66993605895,0.0
261600,54798.78142543427,0.0
261900,53915.256505433324,0.0
262200,54726.93801369224,0.0
262500,54549.27398715487,0.0
262800,54080.68247720197,0.0
263100,55021.96048441138,0.0
263400,54397.305425993545,0.0
263700,54243.02936996106,0.0
264000,54984.75495512078,0.0
264300,55051.375073943906,0.0
264600,56024.355129391566,0.0
264900,54615.2960698396,0.0
265200,55110.42552008301,0.0
265500,55972.00183145207,0.0
265800,56669.73980274205,0.0
266100,55876.23947133958,0.0
266400,55900.67897424514,0.0
266700,56154.681238059944,0.0
267000,55685.84157286187,0.0
267300,55673.4146319364,0.0
267600,56975.53249323228,0.0
267900,56073.0804192912,0.0
268200,57102.36717455236,0.0
268500,56641.07275582363,0.0
268800,56167.37502498576,0.0
269100,56027.80144452374,0.0
269400,56077.97944061045,0.0
269700,56207.00388257573,0.0
270000,56720.52386550162,0.0
270300,57519.49080408316,0.0
270600,56616.67831716133,0.0
270900,56932.24989359728,0.0
271200,57002.264900559574,0.0
271500,58162.58223464349,0.0
271800,57040.12762069649,0.0
272100,57665.6815819679,0.0
272400,56982.7220074318,0.0
272700,57927.49739279427,0.0
273000,58624.582943326146,0.0
273300,58358.77374171477,0.0
273600,58186.452520250656,0.0
273900,58438.63628608326,0.0
274200,58117.983124919956,0.0
274500,58555.155959233554,0.0
274800,59084.997873157685,0.0
275100,58943.75245360096,0.0
275400,58915.5470649855,0.0
275700,58403.72636965502,0.0
276000,58493.74337540227,0.0
276300,58503.68477138096,0.0
276600,59513.145763625864,0.0
276900,58760.861867443346,0.0
277200,60106.82714480087,0.0
277500,59893.85449041478,0.0
277800,59515.01389829322,0.0
278100,59509.511757916516,0.0
278400,59676.707304369666,0.0
278700,58952.23889281021,0.0
279000,59410.9658165936,0.0
